time,h,lat,lon,sat,3,7,4,135,131,d
7035338,11832.800000,50.706032,7.453831,12.000000,19,957,20,23,958,0.00
7035784,11834.700000,50.706161,7.453833,12.000000,19,955,20,22,955,0.00
7036388,11838.400000,50.706421,7.453850,12.000000,19,955,20,22,956,1.00
7036771,11839.900000,50.706551,7.453865,12.000000,20,956,20,24,955,0.00
7038227,11841.500000,50.706673,7.453883,12.000000,19,958,21,21,958,3.00
7039184,11843.300000,50.706802,7.453898,12.000000,18,955,20,22,956,0.00
7039961,11845.300000,50.706924,7.453908,12.000000,18,958,20,23,956,0.00
7041589,11847.300000,50.707054,7.453914,12.000000,18,954,19,23,955,0.00
7042824,11849.101000,50.707169,7.453923,12.000000,19,956,20,22,956,0.00
7043824,11851.101000,50.707291,7.453932,12.000000,17,956,18,23,956,0.00
7044464,11852.800000,50.707405,7.453942,12.000000,18,959,20,22,958,0.00
7045438,11854.500000,50.707520,7.453946,12.000000,19,956,20,23,956,0.00
7046305,11859.500000,50.707764,7.453958,12.000000,18,957,21,22,959,0.00
7046952,11861.700000,50.707886,7.453962,12.000000,19,956,20,23,955,0.00
7047965,11863.900000,50.708015,7.453970,12.000000,19,955,20,22,957,0.00
7049082,11865.900000,50.708145,7.453986,12.000000,19,955,21,23,955,11.00
7050013,11867.601000,50.708286,7.454001,12.000000,19,955,20,24,955,0.00
7052153,11869.300000,50.708416,7.454021,12.000000,23,901,25,63,930,430.00
7053841,11871.200000,50.708553,7.454035,12.000000,23,899,23,64,933,430.00
7054782,11873.300000,50.708683,7.454047,12.000000,17,959,17,22,959,4.00
7055887,11875.601000,50.708813,7.454057,12.000000,18,956,20,23,956,1.00
7057685,11878.700000,50.709064,7.454082,12.000000,18,957,20,22,955,0.00
7059026,11880.200000,50.709179,7.454099,12.000000,18,956,19,23,955,0.00
7060263,11882.200000,50.709301,7.454111,12.000000,19,955,19,23,956,0.00
7061281,11884.200000,50.709415,7.454120,12.000000,18,957,20,23,955,0.00
7063042,11886.900000,50.709530,7.454129,12.000000,18,956,21,22,957,0.00
7064126,11889.300000,50.709660,7.454142,12.000000,18,956,20,23,956,0.00
7064159,11891.400000,50.709782,7.454157,12.000000,18,956,20,23,957,0.00
7064181,11893.300000,50.709919,7.454178,12.000000,19,958,19,23,959,0.00
7064212,11895.300000,50.710049,7.454202,12.000000,17,959,19,22,958,0.00
7064234,11895.300000,50.710049,7.454202,12.000000,19,956,20,23,959,1.00
7064263,11901.700000,50.710434,7.454259,12.000000,18,958,21,22,956,0.00
7064295,11904.101000,50.710548,7.454274,12.000000,19,954,20,23,956,0.00
7064324,11906.000000,50.710670,7.454288,12.000000,19,955,19,23,956,0.00
7064353,11908.000000,50.710773,7.454301,12.000000,18,958,20,23,956,0.00
7065282,11910.101000,50.710888,7.454314,12.000000,22,900,23,64,932,429.00
7065907,11912.000000,50.711010,7.454326,12.000000,18,956,19,23,956,0.00
7066960,11914.200000,50.711124,7.454340,12.000000,19,957,19,24,955,0.00
7067762,11916.500000,50.711239,7.454356,12.000000,18,959,20,24,959,0.00
7068825,11918.601000,50.711353,7.454376,12.000000,19,956,21,22,957,0.00
7069638,11922.300000,50.711597,7.454426,12.000000,18,956,20,23,956,0.00
7070950,11924.000000,50.711712,7.454452,12.000000,19,957,19,23,956,0.00
7071853,11925.800000,50.711842,7.454476,12.000000,19,955,19,23,956,0.00
7072887,11927.400000,50.711971,7.454497,12.000000,19,955,20,23,956,0.00
7073768,11929.000000,50.712086,7.454515,12.000000,19,956,20,24,955,0.00
7074764,11930.700000,50.712208,7.454535,12.000000,19,955,21,22,956,0.00
7075526,11932.601000,50.712330,7.454554,12.000000,18,959,20,22,956,0.00
7077234,11934.500000,50.712444,7.454573,12.000000,18,960,18,22,959,0.00
7078808,11936.200000,50.712559,7.454591,12.000000,18,958,20,23,958,0.00
7079746,11936.200000,50.712559,7.454591,12.000000,18,957,19,22,958,0.00
7080720,11941.000000,50.712891,7.454626,12.000000,20,958,20,23,955,0.00
7081639,11942.800000,50.713013,7.454631,12.000000,19,956,20,22,956,1.00
7082459,11944.800000,50.713120,7.454643,12.000000,19,956,20,23,957,0.00
7083149,11947.000000,50.713242,7.454652,12.000000,17,956,20,22,956,0.00
7083907,11949.200000,50.713371,7.454664,12.000000,18,955,20,22,956,0.00
7084820,11951.200000,50.713493,7.454675,12.000000,18,958,20,22,958,0.00
7085698,11953.101000,50.713623,7.454687,12.000000,19,954,21,23,955,0.00
7086881,11955.000000,50.713753,7.454696,12.000000,18,959,19,23,959,0.00
7087830,11957.000000,50.713882,7.454708,12.000000,19,957,21,23,956,0.00
7088538,11961.500000,50.714134,7.454729,12.000000,19,955,20,22,957,3.00
7089878,11963.500000,50.714256,7.454738,12.000000,19,956,20,23,956,0.00
7091139,11965.500000,50.714378,7.454747,12.000000,18,958,20,24,957,0.00
7092203,11967.400000,50.714493,7.454753,12.000000,19,955,20,23,957,0.00
7093263,11969.101000,50.714607,7.454755,12.000000,19,958,20,23,956,0.00
7094756,11971.000000,50.714722,7.454756,12.000000,19,957,19,23,956,4.00
7095599,11973.200000,50.714844,7.454751,12.000000,19,957,18,24,957,0.00
7096532,11975.200000,50.714966,7.454751,12.000000,19,958,19,22,959,0.00
7102169,11976.900000,50.715096,7.454753,12.000000,18,958,20,23,958,0.00
7102886,11976.900000,50.715096,7.454753,12.000000,18,958,19,23,957,0.00
7103933,11981.200000,50.715488,7.454773,12.000000,19,956,21,24,956,0.00
7105097,11982.700000,50.715626,7.454781,12.000000,19,956,20,22,956,0.00
7105860,11984.700000,50.715755,7.454786,12.000000,19,957,19,23,957,0.00
7107959,11986.500000,50.715885,7.454790,12.000000,17,955,19,23,956,0.00
7109014,11988.000000,50.716022,7.454793,12.000000,19,955,20,22,957,9.00
7110273,11989.900000,50.716145,7.454797,12.000000,19,957,20,23,956,0.00
7110988,11991.700000,50.716267,7.454802,12.000000,20,954,20,23,957,2.00
7112446,11993.200000,50.716389,7.454804,12.000000,19,957,21,23,958,12.00
7113721,11994.900000,50.716503,7.454804,12.000000,23,901,23,63,932,430.00
7114414,11998.400000,50.716747,7.454802,12.000000,23,899,24,65,930,429.00
7115584,12000.400000,50.716869,7.454794,12.000000,18,955,19,21,955,0.00
7117235,12002.800000,50.716991,7.454790,12.000000,19,956,20,24,957,0.00
7118378,12004.900000,50.717113,7.454792,12.000000,19,955,20,23,956,0.00
7119673,12006.700000,50.717243,7.454797,12.000000,19,955,19,21,959,0.00
7120604,12008.400000,50.717373,7.454803,12.000000,19,958,20,24,957,0.00
7122153,12010.200000,50.717522,7.454811,12.000000,18,957,21,23,956,0.00
7123122,12011.700000,50.717651,7.454817,12.000000,19,957,20,23,958,0.00
7124112,12013.700000,50.717789,7.454821,12.000000,19,958,20,23,958,9.00
7125028,12017.101000,50.718033,7.454829,12.000000,19,956,20,23,956,0.00
7125893,12018.700000,50.718155,7.454831,12.000000,18,958,19,23,959,0.00
7126901,12020.700000,50.718277,7.454833,12.000000,22,901,23,64,932,430.00
7127974,12022.700000,50.718384,7.454838,12.000000,20,955,20,23,955,0.00
7129453,12025.000000,50.718513,7.454848,12.000000,18,956,19,23,958,5.00
7131410,12027.200000,50.718636,7.454857,12.000000,19,955,20,22,956,0.00
7133303,12029.300000,50.718758,7.454866,12.000000,18,958,20,22,957,0.00
7134683,12031.601000,50.718880,7.454875,12.000000,18,959,20,22,959,0.00
7136537,12033.700000,50.719002,7.454888,12.000000,18,958,20,23,958,0.00
7139550,12033.700000,50.719002,7.454888,12.000000,20,958,19,23,958,3.00
7143222,12039.400000,50.719402,7.454921,12.000000,19,954,21,22,956,0.00
7146608,12041.300000,50.719532,7.454930,12.000000,19,956,20,23,957,0.00
7150978,12043.400000,50.719662,7.454939,12.000000,19,955,20,23,957,0.00
7154403,12045.601000,50.719791,7.454953,12.000000,19,956,19,23,957,0.00
7158535,12048.000000,50.719913,7.454969,12.000000,18,959,19,23,957,0.00
7163387,12049.900000,50.720036,7.454984,12.000000,19,956,20,24,956,0.00
7166471,12051.900000,50.720150,7.454996,12.000000,19,956,20,24,957,0.00
7170171,12053.800000,50.720264,7.455011,12.000000,19,957,21,22,960,0.00
7173197,12055.200000,50.720371,7.455025,12.000000,19,957,20,23,956,3.00
7178401,12059.400000,50.720596,7.455061,12.000000,19,956,20,23,956,0.00
7181702,12061.400000,50.720711,7.455082,12.000000,20,955,20,23,956,0.00
7185881,12063.400000,50.720825,7.455103,12.000000,19,956,20,22,957,0.00
7189030,12064.900000,50.720947,7.455122,12.000000,18,955,20,23,957,0.00
7189067,12066.300000,50.721069,7.455145,12.000000,19,957,19,23,957,0.00
7190122,12067.900000,50.721191,7.455170,12.000000,19,957,19,23,956,2.00
7191111,12069.500000,50.721313,7.455193,12.000000,18,959,19,24,956,0.00
7192055,12071.200000,50.721443,7.455217,12.000000,19,958,20,24,959,0.00
7193361,12073.101000,50.721573,7.455243,12.000000,18,959,20,23,958,0.00
7194528,12073.101000,50.721573,7.455243,12.000000,18,959,22,24,956,0.00
7195505,12078.800000,50.721924,7.455309,12.000000,19,955,19,23,954,0.00
7196704,12080.500000,50.722031,7.455333,12.000000,19,957,20,25,956,0.00
7201107,12082.101000,50.722145,7.455362,12.000000,18,956,20,23,958,0.00
7202844,12083.900000,50.722248,7.455388,12.000000,19,956,21,23,955,0.00
7203867,12085.400000,50.722355,7.455417,12.000000,20,955,20,21,955,0.00
7205126,12087.200000,50.722469,7.455445,12.000000,20,954,20,23,956,0.00
7207211,12089.200000,50.722584,7.455475,12.000000,18,956,20,23,956,0.00
7207568,12091.000000,50.722698,7.455505,12.000000,18,959,19,24,958,0.00
7207633,12092.800000,50.722813,7.455539,12.000000,19,955,19,23,956,0.00
7207705,12096.400000,50.723045,7.455606,12.000000,19,954,20,23,958,0.00
7207740,12098.000000,50.723167,7.455643,12.000000,19,955,19,23,957,0.00
7212813,12099.900000,50.723301,7.455679,12.000000,19,957,20,22,954,0.00
7212869,0.000000,0.000000,0.000000,0.000000,19,956,21,25,956,0.00
7226730,0.000000,0.000000,0.000000,0.000000,18,957,19,24,957,0.00
7307468,0.000000,0.000000,0.000000,0.000000,19,956,19,22,957,0.00
7307485,0.000000,0.000000,0.000000,0.000000,17,955,21,25,955,0.00
7307504,0.000000,0.000000,0.000000,0.000000,19,956,20,22,957,0.00
7307522,0.000000,0.000000,0.000000,0.000000,22,901,24,64,935,433.00
7307540,0.000000,0.000000,0.000000,0.000000,22,901,23,64,933,433.00
7307558,0.000000,0.000000,0.000000,0.000000,18,956,20,22,957,0.00
7307566,0.000000,0.000000,0.000000,0.000000,20,956,18,22,958,0.00
7307584,0.000000,0.000000,0.000000,0.000000,18,956,20,23,957,0.00
7308606,0.000000,0.000000,0.000000,0.000000,19,955,20,24,956,7.00
7308625,0.000000,0.000000,0.000000,0.000000,19,956,19,23,957,0.00
7335090,0.000000,0.000000,0.000000,0.000000,19,955,20,24,957,0.00
7340424,0.000000,0.000000,0.000000,0.000000,19,956,20,22,959,0.00
7341424,0.000000,0.000000,0.000000,0.000000,18,958,20,24,955,0.00
7341473,0.000000,0.000000,0.000000,0.000000,19,955,19,23,958,0.00
7341523,0.000000,0.000000,0.000000,0.000000,19,958,21,24,956,0.00
7341545,0.000000,0.000000,0.000000,0.000000,23,900,24,64,934,430.00
7341578,0.000000,0.000000,0.000000,0.000000,22,899,24,63,933,430.00
7341601,0.000000,0.000000,0.000000,0.000000,19,954,21,23,957,0.00
7341644,0.000000,0.000000,0.000000,0.000000,18,959,20,24,959,0.00
7341669,0.000000,0.000000,0.000000,0.000000,18,958,20,23,959,0.00
7359105,0.000000,0.000000,0.000000,0.000000,21,955,19,25,958,2.00
7367454,0.000000,0.000000,0.000000,0.000000,20,956,21,24,956,0.00
7367467,0.000000,0.000000,0.000000,0.000000,19,956,21,23,955,0.00
7367483,0.000000,0.000000,0.000000,0.000000,21,955,20,24,955,0.00
7370359,0.000000,0.000000,0.000000,0.000000,19,955,21,25,957,0.00
7372284,0.000000,0.000000,0.000000,0.000000,18,957,21,24,955,0.00
7374663,0.000000,0.000000,0.000000,0.000000,19,956,21,23,957,0.00
7377016,0.000000,0.000000,0.000000,0.000000,17,959,20,24,959,0.00
7377251,0.000000,0.000000,0.000000,0.000000,20,955,21,24,955,0.00
7377278,0.000000,0.000000,0.000000,0.000000,20,956,20,24,955,0.00
7377309,0.000000,0.000000,0.000000,0.000000,19,956,20,23,955,0.00
7377332,0.000000,0.000000,0.000000,0.000000,19,955,20,24,959,0.00
7377354,0.000000,0.000000,0.000000,0.000000,18,958,21,24,957,0.00
7377376,0.000000,0.000000,0.000000,0.000000,19,958,21,23,958,0.00
7377397,0.000000,0.000000,0.000000,0.000000,17,959,19,23,959,0.00
7386316,0.000000,0.000000,0.000000,0.000000,19,956,20,23,957,0.00
7391690,0.000000,0.000000,0.000000,0.000000,19,956,20,23,955,0.00
7394049,0.000000,0.000000,0.000000,0.000000,20,957,21,24,955,0.00
7395307,0.000000,0.000000,0.000000,0.000000,19,956,20,25,957,0.00
7405071,0.000000,0.000000,0.000000,0.000000,20,955,20,23,957,0.00
7405116,0.000000,0.000000,0.000000,0.000000,19,956,21,23,958,0.00
7405193,0.000000,0.000000,0.000000,0.000000,18,959,20,23,959,0.00
7405217,0.000000,0.000000,0.000000,0.000000,20,955,22,25,956,2.00
7405245,0.000000,0.000000,0.000000,0.000000,19,956,20,24,956,0.00
7407458,0.000000,0.000000,0.000000,0.000000,19,955,21,25,957,0.00
7408729,0.000000,0.000000,0.000000,0.000000,17,959,20,24,957,7.00
7410926,0.000000,0.000000,0.000000,0.000000,20,955,22,24,957,0.00
7415188,0.000000,0.000000,0.000000,0.000000,18,959,20,25,958,11.00
7423378,0.000000,0.000000,0.000000,0.000000,19,957,21,24,957,0.00
7424357,0.000000,0.000000,0.000000,0.000000,19,957,21,24,957,0.00
7424392,0.000000,0.000000,0.000000,0.000000,19,956,21,24,955,0.00
7424416,0.000000,0.000000,0.000000,0.000000,19,958,20,23,958,0.00
7426667,0.000000,0.000000,0.000000,0.000000,18,958,21,25,956,0.00
7427866,0.000000,0.000000,0.000000,0.000000,19,957,21,23,958,0.00
7429972,0.000000,0.000000,0.000000,0.000000,18,956,20,24,957,0.00
7431273,0.000000,0.000000,0.000000,0.000000,19,959,19,23,959,0.00
7432056,0.000000,0.000000,0.000000,0.000000,19,956,21,23,958,0.00
7433494,0.000000,0.000000,0.000000,0.000000,19,956,21,23,956,0.00
7433781,0.000000,0.000000,0.000000,0.000000,19,957,21,23,959,2.00
7434828,0.000000,0.000000,0.000000,0.000000,19,960,20,23,959,0.00
7436838,0.000000,0.000000,0.000000,0.000000,20,957,21,24,958,0.00
7437779,0.000000,0.000000,0.000000,0.000000,19,959,21,23,959,0.00
7437820,0.000000,0.000000,0.000000,0.000000,19,957,20,23,957,0.00
7437864,0.000000,0.000000,0.000000,0.000000,20,957,21,24,957,0.00
7437893,0.000000,0.000000,0.000000,0.000000,19,957,21,23,957,0.00
7437929,0.000000,0.000000,0.000000,0.000000,23,900,25,61,935,434.00
7438614,0.000000,0.000000,0.000000,0.000000,22,900,24,61,933,433.00
7444054,0.000000,0.000000,0.000000,0.000000,20,954,19,22,959,0.00
7448647,0.000000,0.000000,0.000000,0.000000,20,955,22,23,955,0.00
7456091,0.000000,0.000000,0.000000,0.000000,20,956,21,23,957,0.00
7461570,0.000000,0.000000,0.000000,0.000000,20,957,22,24,956,0.00
7472029,0.000000,0.000000,0.000000,0.000000,19,956,21,24,958,0.00
7516537,0.000000,0.000000,0.000000,0.000000,20,956,20,23,956,0.00
7528458,0.000000,0.000000,0.000000,0.000000,20,956,21,24,956,0.00
7530268,0.000000,0.000000,0.000000,0.000000,19,957,21,24,959,0.00
7531778,0.000000,0.000000,0.000000,0.000000,23,901,25,62,934,435.00
7533576,0.000000,0.000000,0.000000,0.000000,19,956,22,24,956,0.00
7534489,0.000000,0.000000,0.000000,0.000000,20,955,20,24,955,0.00
7535099,0.000000,0.000000,0.000000,0.000000,19,956,23,23,956,0.00
7535138,0.000000,0.000000,0.000000,0.000000,20,955,21,23,956,0.00
7536621,0.000000,0.000000,0.000000,0.000000,20,957,21,23,958,0.00
7536656,0.000000,0.000000,0.000000,0.000000,20,956,22,25,956,0.00
7547144,0.000000,0.000000,0.000000,0.000000,19,957,20,23,957,0.00
7547199,0.000000,0.000000,0.000000,0.000000,20,956,20,24,957,5.00
7549161,0.000000,0.000000,0.000000,0.000000,19,956,20,24,959,0.00
7551076,0.000000,0.000000,0.000000,0.000000,19,959,20,24,957,0.00
7553113,0.000000,0.000000,0.000000,0.000000,21,957,21,25,955,0.00
7555006,0.000000,0.000000,0.000000,0.000000,21,956,21,24,956,0.00
7557792,0.000000,0.000000,0.000000,0.000000,19,956,22,24,958,0.00
7559335,0.000000,0.000000,0.000000,0.000000,19,956,21,23,957,0.00
7561320,0.000000,0.000000,0.000000,0.000000,20,958,21,24,959,0.00
7566632,0.000000,0.000000,0.000000,0.000000,19,959,21,24,959,0.00
7576777,0.000000,0.000000,0.000000,0.000000,20,956,21,23,958,0.00
7583149,0.000000,0.000000,0.000000,0.000000,19,956,22,24,957,0.00
7588548,0.000000,0.000000,0.000000,0.000000,19,955,21,25,956,0.00
7597788,0.000000,0.000000,0.000000,0.000000,19,958,21,23,955,0.00
7602944,0.000000,0.000000,0.000000,0.000000,20,957,21,25,956,3.00
7608947,0.000000,0.000000,0.000000,0.000000,19,957,20,23,957,0.00
7610774,0.000000,0.000000,0.000000,0.000000,20,955,21,25,955,0.00
7613666,0.000000,0.000000,0.000000,0.000000,19,957,18,24,959,0.00
7615522,0.000000,0.000000,0.000000,0.000000,20,956,21,24,956,0.00
7617354,0.000000,0.000000,0.000000,0.000000,21,955,21,24,958,0.00
7620837,0.000000,0.000000,0.000000,0.000000,19,957,21,25,955,0.00
7630310,0.000000,0.000000,0.000000,0.000000,19,956,20,24,957,0.00
7635612,0.000000,0.000000,0.000000,0.000000,20,956,21,24,956,4.00
7647420,0.000000,0.000000,0.000000,0.000000,19,957,21,25,956,0.00
7660905,0.000000,0.000000,0.000000,0.000000,19,958,20,23,959,0.00
7668776,0.000000,0.000000,0.000000,0.000000,19,958,21,24,959,0.00
7671764,0.000000,0.000000,0.000000,0.000000,18,957,21,24,956,0.00
7674313,0.000000,0.000000,0.000000,0.000000,20,956,20,23,957,0.00
7676004,0.000000,0.000000,0.000000,0.000000,19,955,20,23,957,0.00
7678559,0.000000,0.000000,0.000000,0.000000,18,958,20,24,955,0.00
7685408,0.000000,0.000000,0.000000,0.000000,18,956,20,25,956,0.00
7698605,0.000000,0.000000,0.000000,0.000000,19,957,20,24,957,0.00
7698708,0.000000,0.000000,0.000000,0.000000,20,955,19,24,958,0.00
7698743,0.000000,0.000000,0.000000,0.000000,19,958,20,23,957,0.00
7698768,0.000000,0.000000,0.000000,0.000000,20,955,21,23,958,0.00
7698801,0.000000,0.000000,0.000000,0.000000,18,958,21,23,956,0.00
7698826,0.000000,0.000000,0.000000,0.000000,20,956,21,24,956,0.00
7773668,0.000000,0.000000,0.000000,0.000000,18,956,22,23,956,0.00
7781880,0.000000,0.000000,0.000000,0.000000,20,956,21,24,956,0.00
7789685,0.000000,0.000000,0.000000,0.000000,18,960,21,24,959,0.00
7789709,0.000000,0.000000,0.000000,0.000000,24,900,25,56,935,436.00
7790078,0.000000,0.000000,0.000000,0.000000,20,957,21,25,957,0.00
7791132,0.000000,0.000000,0.000000,0.000000,20,957,22,24,957,0.00
7792852,0.000000,0.000000,0.000000,0.000000,20,956,23,24,957,0.00
7794328,0.000000,0.000000,0.000000,0.000000,21,955,21,25,955,0.00
7795331,0.000000,0.000000,0.000000,0.000000,20,958,22,24,957,0.00
7796643,0.000000,0.000000,0.000000,0.000000,20,954,21,24,958,0.00
7797399,0.000000,0.000000,0.000000,0.000000,20,957,20,26,956,0.00
7798338,0.000000,0.000000,0.000000,0.000000,21,956,21,24,957,1.00
7799821,0.000000,0.000000,0.000000,0.000000,20,957,21,25,956,0.00
7801074,0.000000,0.000000,0.000000,0.000000,21,956,21,25,956,0.00
7802163,0.000000,0.000000,0.000000,0.000000,20,957,20,25,957,0.00
7803442,0.000000,0.000000,0.000000,0.000000,22,955,22,24,957,0.00
7805117,0.000000,0.000000,0.000000,0.000000,20,959,20,25,958,0.00
7805756,0.000000,0.000000,0.000000,0.000000,19,958,21,25,959,0.00
7807027,0.000000,0.000000,0.000000,0.000000,21,956,21,25,956,1.00
7808020,0.000000,0.000000,0.000000,0.000000,20,958,22,25,959,0.00
7809329,0.000000,0.000000,0.000000,0.000000,22,956,23,25,956,0.00
7810595,0.000000,0.000000,0.000000,0.000000,20,955,21,24,956,0.00
7811436,0.000000,0.000000,0.000000,0.000000,20,956,21,25,956,0.00
7812567,0.000000,0.000000,0.000000,0.000000,22,955,23,25,956,0.00
7812596,0.000000,0.000000,0.000000,0.000000,20,956,21,24,959,0.00
7812619,0.000000,0.000000,0.000000,0.000000,21,959,21,25,959,2.00
7812659,0.000000,0.000000,0.000000,0.000000,20,956,21,25,957,0.00
7812703,0.000000,0.000000,0.000000,0.000000,20,959,21,23,959,6.00
7812738,0.000000,0.000000,0.000000,0.000000,21,956,22,25,956,0.00
7864178,0.000000,0.000000,0.000000,0.000000,18,957,20,24,957,0.00
7912720,0.000000,0.000000,0.000000,0.000000,21,955,22,24,956,0.00
7929138,0.000000,0.000000,0.000000,0.000000,20,958,20,23,959,0.00
7929158,0.000000,0.000000,0.000000,0.000000,20,959,22,24,959,0.00
7929189,0.000000,0.000000,0.000000,0.000000,19,958,20,24,959,0.00
7929212,0.000000,0.000000,0.000000,0.000000,21,957,22,25,959,0.00
7929943,0.000000,0.000000,0.000000,0.000000,22,958,23,25,956,0.00
7930590,0.000000,0.000000,0.000000,0.000000,20,958,21,23,958,2.00
7931444,0.000000,0.000000,0.000000,0.000000,21,956,21,26,955,0.00
7932675,0.000000,0.000000,0.000000,0.000000,21,956,21,25,956,0.00
7933666,0.000000,0.000000,0.000000,0.000000,20,958,20,25,959,0.00
7934460,0.000000,0.000000,0.000000,0.000000,20,957,23,25,956,0.00
7935295,0.000000,0.000000,0.000000,0.000000,21,955,22,24,956,0.00
7936284,0.000000,0.000000,0.000000,0.000000,19,958,22,24,957,0.00
7937025,0.000000,0.000000,0.000000,0.000000,22,956,21,25,956,0.00
7937725,0.000000,0.000000,0.000000,0.000000,20,957,20,25,956,0.00
7937746,0.000000,0.000000,0.000000,0.000000,22,955,22,25,956,0.00
7937798,0.000000,0.000000,0.000000,0.000000,19,957,21,22,957,7.00
7938488,0.000000,0.000000,0.000000,0.000000,21,955,22,24,956,0.00
7941240,0.000000,0.000000,0.000000,0.000000,19,959,21,24,959,0.00
7942448,0.000000,0.000000,0.000000,0.000000,21,958,21,24,959,0.00
7944456,0.000000,0.000000,0.000000,0.000000,21,955,21,25,956,0.00
7946344,0.000000,0.000000,0.000000,0.000000,21,956,22,24,957,0.00
7947757,0.000000,0.000000,0.000000,0.000000,20,957,22,24,959,0.00
7949257,0.000000,0.000000,0.000000,0.000000,20,956,21,24,957,0.00
7951218,0.000000,0.000000,0.000000,0.000000,20,956,21,25,957,0.00
7953132,0.000000,0.000000,0.000000,0.000000,20,957,21,24,957,1.00
7955183,0.000000,0.000000,0.000000,0.000000,21,956,23,25,957,0.00
7957645,0.000000,0.000000,0.000000,0.000000,19,958,20,25,957,0.00
7960329,0.000000,0.000000,0.000000,0.000000,21,955,22,25,956,0.00
7960347,0.000000,0.000000,0.000000,0.000000,19,956,21,25,957,0.00
7960398,0.000000,0.000000,0.000000,0.000000,20,956,21,25,956,0.00
7960440,0.000000,0.000000,0.000000,0.000000,20,957,20,22,958,0.00
7960481,0.000000,0.000000,0.000000,0.000000,21,956,22,23,956,0.00
7960626,0.000000,0.000000,0.000000,0.000000,20,956,21,24,958,0.00
7961085,0.000000,0.000000,0.000000,0.000000,20,958,21,23,959,0.00
7961139,0.000000,0.000000,0.000000,0.000000,21,958,21,24,959,0.00
7961189,0.000000,0.000000,0.000000,0.000000,20,957,20,24,957,0.00
7961469,0.000000,0.000000,0.000000,0.000000,21,958,21,23,958,0.00
7961508,0.000000,0.000000,0.000000,0.000000,20,956,22,24,957,0.00
7961544,0.000000,0.000000,0.000000,0.000000,19,956,22,24,956,0.00
7961573,0.000000,0.000000,0.000000,0.000000,19,956,21,24,957,0.00
7961598,0.000000,0.000000,0.000000,0.000000,20,956,22,24,957,0.00
7961926,0.000000,0.000000,0.000000,0.000000,21,956,21,24,957,1.00
7961979,0.000000,0.000000,0.000000,0.000000,20,956,22,25,956,0.00
7962019,0.000000,0.000000,0.000000,0.000000,20,956,22,24,957,0.00
7962890,0.000000,0.000000,0.000000,0.000000,20,958,22,25,957,0.00
7963627,0.000000,0.000000,0.000000,0.000000,21,956,22,24,957,0.00
7963726,0.000000,0.000000,0.000000,0.000000,20,957,21,24,957,0.00
7963745,0.000000,0.000000,0.000000,0.000000,20,955,22,24,957,0.00
7963814,0.000000,0.000000,0.000000,0.000000,20,957,20,24,959,0.00
7963878,0.000000,0.000000,0.000000,0.000000,20,957,20,24,959,0.00
7964889,0.000000,0.000000,0.000000,0.000000,25,900,27,55,932,438.00
7966139,0.000000,0.000000,0.000000,0.000000,21,957,22,25,958,0.00
7966752,0.000000,0.000000,0.000000,0.000000,20,958,21,25,955,0.00
7967939,0.000000,0.000000,0.000000,0.000000,21,958,22,24,959,0.00
7969049,0.000000,0.000000,0.000000,0.000000,20,958,21,24,958,0.00
7970175,0.000000,0.000000,0.000000,0.000000,23,956,22,25,957,8.00
7971016,0.000000,0.000000,0.000000,0.000000,20,958,19,24,956,1.00
7972622,0.000000,0.000000,0.000000,0.000000,20,957,22,26,956,6.00
7973252,0.000000,0.000000,0.000000,0.000000,19,957,21,23,959,0.00
7974394,0.000000,0.000000,0.000000,0.000000,20,959,21,23,960,0.00
7975816,0.000000,0.000000,0.000000,0.000000,20,959,21,26,958,0.00
7976686,0.000000,0.000000,0.000000,0.000000,20,956,21,25,958,0.00
7977764,0.000000,0.000000,0.000000,0.000000,22,958,22,25,956,0.00
7979053,0.000000,0.000000,0.000000,0.000000,21,958,21,25,958,0.00
7979698,0.000000,0.000000,0.000000,0.000000,20,957,22,25,958,0.00
7980841,0.000000,0.000000,0.000000,0.000000,21,957,24,25,958,0.00
7981891,0.000000,0.000000,0.000000,0.000000,19,957,22,25,956,3.00
7982909,0.000000,0.000000,0.000000,0.000000,20,958,21,25,957,0.00
7984066,0.000000,0.000000,0.000000,0.000000,21,956,20,24,959,0.00
7984854,0.000000,0.000000,0.000000,0.000000,20,956,22,25,955,0.00
7986136,0.000000,0.000000,0.000000,0.000000,20,957,20,25,956,14.00
7987136,0.000000,0.000000,0.000000,0.000000,20,957,22,24,956,0.00
7988416,0.000000,0.000000,0.000000,0.000000,21,957,21,25,958,11.00
7989188,0.000000,0.000000,0.000000,0.000000,18,959,21,24,959,0.00
7990379,0.000000,0.000000,0.000000,0.000000,21,959,21,24,959,11.00
7992060,0.000000,0.000000,0.000000,0.000000,21,959,21,25,960,1.00
7992622,0.000000,0.000000,0.000000,0.000000,20,958,22,25,960,2.00
7993642,0.000000,0.000000,0.000000,0.000000,22,956,21,25,957,0.00
7995536,0.000000,0.000000,0.000000,0.000000,20,957,21,25,957,0.00
7995927,0.000000,0.000000,0.000000,0.000000,20,954,22,24,956,0.00
7996957,0.000000,0.000000,0.000000,0.000000,26,899,26,55,933,439.00
7997802,0.000000,0.000000,0.000000,0.000000,24,900,26,56,933,438.00
7999062,0.000000,0.000000,0.000000,0.000000,20,956,21,23,959,0.00
7999774,0.000000,0.000000,0.000000,0.000000,20,955,21,23,957,0.00
